종목,종목명,섹터,섹터강도,섹터순위,그날섹터수
214450,파마리서치,바이오,-5.01,6.0,7.0
214450,파마리서치,바이오,5.17,2.0,7.0
214450,파마리서치,바이오,3.94,5.0,7.0
214450,파마리서치,바이오,-1.26,2.0,7.0
214450,파마리서치,바이오,12.46,4.0,7.0
214450,파마리서치,바이오,-1.71,6.0,7.0
214450,파마리서치,바이오,4.27,2.0,7.0
214450,파마리서치,바이오,0.73,6.0,7.0
214450,파마리서치,바이오,2.42,3.0,7.0
214450,파마리서치,바이오,3.13,2.0,7.0
214450,파마리서치,바이오,-2.02,6.0,7.0
214450,파마리서치,바이오,-5.53,6.0,7.0
214450,파마리서치,바이오,-4.83,7.0,7.0
214450,파마리서치,바이오,-1.35,6.0,7.0
214450,파마리서치,바이오,4.4,6.0,7.0
214450,파마리서치,바이오,7.08,4.0,7.0
214450,파마리서치,바이오,-3.23,4.0,7.0
214450,파마리서치,바이오,8.59,3.0,7.0
214450,파마리서치,바이오,13.71,2.0,7.0
214450,파마리서치,바이오,11.53,2.0,7.0
214450,파마리서치,바이오,13.26,2.0,7.0
214450,파마리서치,바이오,12.82,2.0,7.0
214450,파마리서치,바이오,8.74,3.0,7.0
214450,파마리서치,바이오,-5.02,6.0,7.0
214450,파마리서치,바이오,-5.02,6.0,7.0
214450,파마리서치,바이오,2.66,2.0,7.0
214450,파마리서치,바이오,14.3,2.0,7.0
214450,파마리서치,바이오,18.17,1.0,7.0
214450,파마리서치,바이오,22.07,1.0,7.0
214450,파마리서치,바이오,6.18,3.0,7.0
214450,파마리서치,바이오,7.49,1.0,7.0
214450,파마리서치,바이오,-8.28,7.0,7.0
214450,파마리서치,바이오,2.59,4.0,7.0
214450,파마리서치,바이오,-9.73,6.0,7.0
214450,파마리서치,바이오,-1.93,3.0,7.0
214450,파마리서치,바이오,-21.75,7.0,7.0
214450,파마리서치,바이오,-22.13,7.0,7.0
214450,파마리서치,바이오,-28.65,7.0,7.0
214450,파마리서치,바이오,-29.36,7.0,7.0
214450,파마리서치,바이오,-15.18,2.0,7.0
214450,파마리서치,바이오,2.45,2.0,7.0
214450,파마리서치,바이오,0.31,2.0,7.0
145020,휴젤,바이오,7.41,5.0,7.0
145020,휴젤,바이오,14.16,2.0,7.0
145020,휴젤,바이오,30.0,1.0,7.0
145020,휴젤,바이오,28.96,1.0,7.0
145020,휴젤,바이오,36.73,1.0,7.0
145020,휴젤,바이오,34.95,1.0,7.0
145020,휴젤,바이오,6.23,4.0,7.0
145020,휴젤,바이오,-8.68,7.0,7.0
145020,휴젤,바이오,-12.81,7.0,7.0
145020,휴젤,바이오,2.44,5.0,7.0
145020,휴젤,바이오,3.61,4.0,7.0
145020,휴젤,바이오,-6.3,5.0,7.0
145020,휴젤,바이오,-5.59,7.0,7.0
145020,휴젤,바이오,2.73,4.0,7.0
145020,휴젤,바이오,3.85,4.0,7.0
145020,휴젤,바이오,3.18,4.0,7.0
145020,휴젤,바이오,5.17,2.0,7.0
145020,휴젤,바이오,-2.64,5.0,7.0
145020,휴젤,바이오,6.31,4.0,7.0
145020,휴젤,바이오,17.26,1.0,7.0
145020,휴젤,바이오,18.03,1.0,7.0
145020,휴젤,바이오,7.54,1.0,7.0
145020,휴젤,바이오,3.4,3.0,7.0
145020,휴젤,바이오,7.46,1.0,7.0
145020,휴젤,바이오,8.45,1.0,7.0
145020,휴젤,바이오,6.41,1.0,7.0
145020,휴젤,바이오,4.4,6.0,7.0
145020,휴젤,바이오,8.84,4.0,7.0
145020,휴젤,바이오,-0.89,5.0,7.0
145020,휴젤,바이오,13.71,2.0,7.0
145020,휴젤,바이오,9.36,1.0,7.0
145020,휴젤,바이오,9.72,1.0,7.0
145020,휴젤,바이오,-5.39,6.0,7.0
145020,휴젤,바이오,10.07,1.0,7.0
145020,휴젤,바이오,1.55,4.0,7.0
145020,휴젤,바이오,3.83,3.0,7.0
145020,휴젤,바이오,-7.75,6.0,7.0
145020,휴젤,바이오,-7.91,6.0,7.0
145020,휴젤,바이오,-3.71,5.0,7.0
145020,휴젤,바이오,5.56,4.0,7.0
145020,휴젤,바이오,4.48,2.0,7.0
145020,휴젤,바이오,14.25,2.0,7.0
145020,휴젤,바이오,18.17,1.0,7.0
145020,휴젤,바이오,20.18,1.0,7.0
145020,휴젤,바이오,18.58,1.0,7.0
145020,휴젤,바이오,9.89,1.0,7.0
145020,휴젤,바이오,5.84,4.0,7.0
145020,휴젤,바이오,5.07,2.0,7.0
145020,휴젤,바이오,0.52,4.0,7.0
145020,휴젤,바이오,-6.36,6.0,7.0
145020,휴젤,바이오,-16.17,6.0,7.0
145020,휴젤,바이오,-21.75,7.0,7.0
145020,휴젤,바이오,-9.5,7.0,7.0
145020,휴젤,바이오,-29.36,7.0,7.0
005380,현대차,자동차,-2.87,7.0,7.0
005380,현대차,자동차,-0.82,5.0,7.0
005380,현대차,자동차,4.02,2.0,7.0
005380,현대차,자동차,5.54,3.0,7.0
005380,현대차,자동차,2.76,3.0,7.0
005380,현대차,자동차,16.99,1.0,7.0
005380,현대차,자동차,8.03,1.0,7.0
005380,현대차,자동차,-1.44,5.0,7.0
005380,현대차,자동차,3.9,3.0,7.0
005380,현대차,자동차,4.22,3.0,7.0
005380,현대차,자동차,0.05,5.0,7.0
005380,현대차,자동차,-4.92,7.0,7.0
005380,현대차,자동차,7.63,1.0,7.0
005380,현대차,자동차,3.25,5.0,7.0
005380,현대차,자동차,10.84,2.0,7.0
005380,현대차,자동차,-3.18,7.0,7.0
005380,현대차,자동차,-0.82,5.0,7.0
005380,현대차,자동차,2.23,4.0,7.0
005380,현대차,자동차,5.09,2.0,7.0
005380,현대차,자동차,6.71,1.0,7.0
005380,현대차,자동차,9.83,1.0,7.0
005380,현대차,자동차,10.98,1.0,7.0
005380,현대차,자동차,1.63,2.0,7.0
005380,현대차,자동차,1.88,6.0,7.0
005380,현대차,자동차,3.51,2.0,7.0
005380,현대차,자동차,-11.17,6.0,7.0
005380,현대차,자동차,-6.74,6.0,7.0
005380,현대차,자동차,3.87,4.0,7.0
005380,현대차,자동차,-16.13,7.0,7.0
005380,현대차,자동차,-12.18,5.0,7.0
005380,현대차,자동차,-3.32,5.0,7.0
005380,현대차,자동차,-5.01,5.0,7.0
005380,현대차,자동차,-2.03,5.0,7.0
005380,현대차,자동차,17.76,2.0,7.0
005380,현대차,자동차,19.41,2.0,7.0
005380,현대차,자동차,-14.38,6.0,7.0
005380,현대차,자동차,-6.13,3.0,7.0
005380,현대차,자동차,0.84,4.0,7.0
005380,현대차,자동차,5.78,4.0,7.0
005380,현대차,자동차,-16.6,6.0,7.0
005380,현대차,자동차,-16.34,5.0,7.0
005380,현대차,자동차,-12.24,4.0,7.0
000270,기아,자동차,-2.87,7.0,7.0
000270,기아,자동차,4.92,4.0,7.0
000270,기아,자동차,16.99,1.0,7.0
000270,기아,자동차,6.98,2.0,7.0
000270,기아,자동차,14.82,2.0,7.0
000270,기아,자동차,2.19,1.0,7.0
000270,기아,자동차,-1.44,5.0,7.0
000270,기아,자동차,3.9,3.0,7.0
000270,기아,자동차,4.22,3.0,7.0
000270,기아,자동차,5.87,4.0,7.0
000270,기아,자동차,11.03,1.0,7.0
000270,기아,자동차,13.0,2.0,7.0
000270,기아,자동차,19.1,1.0,7.0
000270,기아,자동차,5.47,2.0,7.0
000270,기아,자동차,-1.07,5.0,7.0
000270,기아,자동차,4.45,3.0,7.0
000270,기아,자동차,2.96,3.0,7.0
000270,기아,자동차,4.6,3.0,7.0
000270,기아,자동차,7.63,1.0,7.0
000270,기아,자동차,7.86,3.0,7.0
000270,기아,자동차,3.03,4.0,7.0
000270,기아,자동차,-0.45,7.0,7.0
000270,기아,자동차,-3.18,7.0,7.0
000270,기아,자동차,-0.82,5.0,7.0
000270,기아,자동차,1.7,5.0,7.0
000270,기아,자동차,2.23,4.0,7.0
000270,기아,자동차,5.09,2.0,7.0
000270,기아,자동차,6.71,1.0,7.0
000270,기아,자동차,9.83,1.0,7.0
000270,기아,자동차,1.46,6.0,7.0
000270,기아,자동차,-6.74,6.0,7.0
000270,기아,자동차,3.87,4.0,7.0
000270,기아,자동차,-12.18,5.0,7.0
000270,기아,자동차,-2.03,5.0,7.0
000270,기아,자동차,19.41,2.0,7.0
000270,기아,자동차,-14.38,6.0,7.0
000270,기아,자동차,-6.13,3.0,7.0
000270,기아,자동차,-4.74,3.0,7.0
000270,기아,자동차,-3.56,3.0,7.0
000270,기아,자동차,0.84,4.0,7.0
000270,기아,자동차,5.78,4.0,7.0
000270,기아,자동차,-8.15,4.0,7.0
000270,기아,자동차,-16.34,5.0,7.0
000270,기아,자동차,-16.35,5.0,7.0
012330,현대모비스,자동차,-0.82,5.0,7.0
012330,현대모비스,자동차,16.99,1.0,7.0
012330,현대모비스,자동차,0.75,2.0,7.0
012330,현대모비스,자동차,0.41,4.0,7.0
012330,현대모비스,자동차,-1.44,5.0,7.0
012330,현대모비스,자동차,-2.84,6.0,7.0
012330,현대모비스,자동차,3.9,3.0,7.0
012330,현대모비스,자동차,0.84,5.0,7.0
012330,현대모비스,자동차,5.7,3.0,7.0
012330,현대모비스,자동차,2.3,4.0,7.0
012330,현대모비스,자동차,-8.01,6.0,7.0
012330,현대모비스,자동차,7.86,3.0,7.0
012330,현대모비스,자동차,5.37,3.0,7.0
012330,현대모비스,자동차,-0.45,7.0,7.0
012330,현대모비스,자동차,3.25,5.0,7.0
012330,현대모비스,자동차,5.29,4.0,7.0
012330,현대모비스,자동차,6.71,1.0,7.0
012330,현대모비스,자동차,9.83,1.0,7.0
012330,현대모비스,자동차,-2.84,7.0,7.0
012330,현대모비스,자동차,2.19,2.0,7.0
012330,현대모비스,자동차,0.4,6.0,7.0
012330,현대모비스,자동차,-1.54,5.0,7.0
012330,현대모비스,자동차,-2.36,6.0,7.0
012330,현대모비스,자동차,-10.13,6.0,7.0
012330,현대모비스,자동차,-9.8,6.0,7.0
012330,현대모비스,자동차,-11.17,6.0,7.0
012330,현대모비스,자동차,-12.52,6.0,7.0
012330,현대모비스,자동차,-11.84,5.0,7.0
012330,현대모비스,자동차,5.4,2.0,7.0
012330,현대모비스,자동차,-2.03,5.0,7.0
012330,현대모비스,자동차,17.76,2.0,7.0
012330,현대모비스,자동차,19.41,2.0,7.0
012330,현대모비스,자동차,-14.38,6.0,7.0
012330,현대모비스,자동차,-6.13,3.0,7.0
012330,현대모비스,자동차,5.78,4.0,7.0
012330,현대모비스,자동차,-6.3,3.0,7.0
012330,현대모비스,자동차,-16.34,5.0,7.0
012330,현대모비스,자동차,-16.35,5.0,7.0
012330,현대모비스,자동차,-12.24,4.0,7.0
204320,HL만도,자동차,-2.87,7.0,7.0
204320,HL만도,자동차,-0.82,5.0,7.0
204320,HL만도,자동차,8.67,3.0,7.0
204320,HL만도,자동차,16.99,1.0,7.0
204320,HL만도,자동차,15.81,1.0,7.0
204320,HL만도,자동차,4.52,2.0,7.0
204320,HL만도,자동차,14.82,2.0,7.0
204320,HL만도,자동차,1.97,2.0,7.0
204320,HL만도,자동차,6.7,1.0,7.0
204320,HL만도,자동차,0.24,4.0,7.0
204320,HL만도,자동차,3.9,3.0,7.0
204320,HL만도,자동차,4.22,3.0,7.0
204320,HL만도,자동차,19.1,1.0,7.0
204320,HL만도,자동차,-3.3,5.0,7.0
204320,HL만도,자동차,0.33,2.0,7.0
204320,HL만도,자동차,9.48,2.0,7.0
204320,HL만도,자동차,13.73,2.0,7.0
204320,HL만도,자동차,-3.61,6.0,7.0
204320,HL만도,자동차,3.62,3.0,7.0
204320,HL만도,자동차,4.99,3.0,7.0
204320,HL만도,자동차,2.96,4.0,7.0
204320,HL만도,자동차,-2.08,7.0,7.0
204320,HL만도,자동차,1.71,3.0,7.0
204320,HL만도,자동차,7.85,3.0,7.0
204320,HL만도,자동차,7.86,3.0,7.0
204320,HL만도,자동차,8.59,3.0,7.0
204320,HL만도,자동차,3.25,5.0,7.0
204320,HL만도,자동차,8.68,3.0,7.0
204320,HL만도,자동차,-4.85,7.0,7.0
204320,HL만도,자동차,-2.51,5.0,7.0
204320,HL만도,자동차,-0.82,5.0,7.0
204320,HL만도,자동차,9.83,1.0,7.0
204320,HL만도,자동차,7.5,3.0,7.0
204320,HL만도,자동차,9.1,2.0,7.0
204320,HL만도,자동차,1.39,2.0,7.0
204320,HL만도,자동차,2.98,2.0,7.0
204320,HL만도,자동차,3.18,4.0,7.0
204320,HL만도,자동차,-0.86,5.0,7.0
204320,HL만도,자동차,9.3,2.0,7.0
204320,HL만도,자동차,4.78,5.0,7.0
204320,HL만도,자동차,-1.38,6.0,7.0
204320,HL만도,자동차,3.87,4.0,7.0
204320,HL만도,자동차,-9.85,5.0,7.0
204320,HL만도,자동차,1.61,4.0,7.0
204320,HL만도,자동차,9.85,3.0,7.0
204320,HL만도,자동차,10.33,3.0,7.0
204320,HL만도,자동차,13.64,2.0,7.0
204320,HL만도,자동차,15.34,1.0,7.0
204320,HL만도,자동차,17.76,2.0,7.0
204320,HL만도,자동차,19.41,2.0,7.0
204320,HL만도,자동차,-4.2,4.0,7.0
204320,HL만도,자동차,-6.13,3.0,7.0
204320,HL만도,자동차,5.78,4.0,7.0
204320,HL만도,자동차,-16.48,6.0,7.0
204320,HL만도,자동차,-16.34,5.0,7.0
204320,HL만도,자동차,-16.35,5.0,7.0
204320,HL만도,자동차,-12.24,4.0,7.0
204320,HL만도,자동차,-2.49,2.0,7.0
204320,HL만도,자동차,-9.79,2.0,7.0
018880,한온시스템,자동차,1.9,4.0,7.0
018880,한온시스템,자동차,4.92,4.0,7.0
018880,한온시스템,자동차,-6.63,5.0,7.0
018880,한온시스템,자동차,8.67,3.0,7.0
018880,한온시스템,자동차,14.72,1.0,7.0
018880,한온시스템,자동차,15.12,1.0,7.0
018880,한온시스템,자동차,14.82,2.0,7.0
018880,한온시스템,자동차,15.11,2.0,7.0
018880,한온시스템,자동차,3.53,2.0,7.0
018880,한온시스템,자동차,8.97,1.0,7.0
018880,한온시스템,자동차,4.95,1.0,7.0
018880,한온시스템,자동차,0.24,4.0,7.0
018880,한온시스템,자동차,3.9,3.0,7.0
018880,한온시스템,자동차,0.13,4.0,7.0
018880,한온시스템,자동차,-1.56,6.0,7.0
018880,한온시스템,자동차,-2.97,7.0,7.0
018880,한온시스템,자동차,7.12,1.0,7.0
018880,한온시스템,자동차,-1.67,5.0,7.0
018880,한온시스템,자동차,7.86,3.0,7.0
018880,한온시스템,자동차,4.97,3.0,7.0
018880,한온시스템,자동차,3.25,5.0,7.0
018880,한온시스템,자동차,-4.66,6.0,7.0
018880,한온시스템,자동차,14.92,2.0,7.0
018880,한온시스템,자동차,-5.5,5.0,7.0
018880,한온시스템,자동차,1.39,5.0,7.0
018880,한온시스템,자동차,4.44,5.0,7.0
018880,한온시스템,자동차,3.39,6.0,7.0
018880,한온시스템,자동차,-2.0,6.0,7.0
018880,한온시스템,자동차,-4.75,6.0,7.0
018880,한온시스템,자동차,-3.67,7.0,7.0
018880,한온시스템,자동차,2.08,5.0,7.0
018880,한온시스템,자동차,4.52,2.0,7.0
018880,한온시스템,자동차,-12.18,5.0,7.0
018880,한온시스템,자동차,-9.85,5.0,7.0
018880,한온시스템,자동차,-4.71,5.0,7.0
018880,한온시스템,자동차,4.98,3.0,7.0
018880,한온시스템,자동차,2.71,6.0,7.0
018880,한온시스템,자동차,10.18,4.0,7.0
018880,한온시스템,자동차,6.25,4.0,7.0
018880,한온시스템,자동차,6.14,4.0,7.0
018880,한온시스템,자동차,-3.36,4.0,7.0
018880,한온시스템,자동차,-8.67,5.0,7.0
018880,한온시스템,자동차,-16.6,6.0,7.0
018880,한온시스템,자동차,-16.1,5.0,7.0
018880,한온시스템,자동차,-21.93,5.0,7.0
018880,한온시스템,자동차,-16.35,5.0,7.0
018880,한온시스템,자동차,-2.49,2.0,7.0
161390,한국타이어앤테크놀로지,자동차,-3.4,7.0,7.0
161390,한국타이어앤테크놀로지,자동차,-7.86,6.0,7.0
161390,한국타이어앤테크놀로지,자동차,8.67,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,6.1,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,5.3,5.0,7.0
161390,한국타이어앤테크놀로지,자동차,15.81,1.0,7.0
161390,한국타이어앤테크놀로지,자동차,3.53,2.0,7.0
161390,한국타이어앤테크놀로지,자동차,8.97,1.0,7.0
161390,한국타이어앤테크놀로지,자동차,6.73,1.0,7.0
161390,한국타이어앤테크놀로지,자동차,5.54,4.0,7.0
161390,한국타이어앤테크놀로지,자동차,13.73,2.0,7.0
161390,한국타이어앤테크놀로지,자동차,7.07,2.0,7.0
161390,한국타이어앤테크놀로지,자동차,7.72,4.0,7.0
161390,한국타이어앤테크놀로지,자동차,7.12,1.0,7.0
161390,한국타이어앤테크놀로지,자동차,7.86,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,3.25,5.0,7.0
161390,한국타이어앤테크놀로지,자동차,8.53,1.0,7.0
161390,한국타이어앤테크놀로지,자동차,6.97,4.0,7.0
161390,한국타이어앤테크놀로지,자동차,-5.53,7.0,7.0
161390,한국타이어앤테크놀로지,자동차,-3.4,7.0,7.0
161390,한국타이어앤테크놀로지,자동차,-5.81,5.0,7.0
161390,한국타이어앤테크놀로지,자동차,-0.47,6.0,7.0
161390,한국타이어앤테크놀로지,자동차,0.9,4.0,7.0
161390,한국타이어앤테크놀로지,자동차,1.71,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,9.15,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,4.98,3.0,7.0
161390,한국타이어앤테크놀로지,자동차,-10.17,1.0,7.0
073240,금호타이어,자동차,8.92,3.0,7.0
073240,금호타이어,자동차,15.12,1.0,7.0
073240,금호타이어,자동차,14.64,1.0,7.0
073240,금호타이어,자동차,11.54,2.0,7.0
073240,금호타이어,자동차,21.74,1.0,7.0
073240,금호타이어,자동차,4.52,2.0,7.0
073240,금호타이어,자동차,14.82,2.0,7.0
073240,금호타이어,자동차,0.52,2.0,7.0
073240,금호타이어,자동차,18.15,1.0,7.0
073240,금호타이어,자동차,15.89,1.0,7.0
073240,금호타이어,자동차,-4.66,7.0,7.0
073240,금호타이어,자동차,-3.97,7.0,7.0
073240,금호타이어,자동차,-3.31,4.0,7.0
073240,금호타이어,자동차,-1.72,4.0,7.0
073240,금호타이어,자동차,2.26,3.0,7.0
073240,금호타이어,자동차,13.73,2.0,7.0
073240,금호타이어,자동차,12.03,2.0,7.0
073240,금호타이어,자동차,6.76,2.0,7.0
073240,금호타이어,자동차,0.18,7.0,7.0
073240,금호타이어,자동차,6.47,2.0,7.0
073240,금호타이어,자동차,7.72,4.0,7.0
073240,금호타이어,자동차,2.61,3.0,7.0
073240,금호타이어,자동차,4.06,3.0,7.0
073240,금호타이어,자동차,7.12,1.0,7.0
073240,금호타이어,자동차,1.12,4.0,7.0
073240,금호타이어,자동차,4.28,3.0,7.0
073240,금호타이어,자동차,-0.45,7.0,7.0
073240,금호타이어,자동차,3.25,5.0,7.0
073240,금호타이어,자동차,8.53,1.0,7.0
073240,금호타이어,자동차,-3.4,7.0,7.0
073240,금호타이어,자동차,2.76,5.0,7.0
073240,금호타이어,자동차,1.7,5.0,7.0
073240,금호타이어,자동차,2.23,4.0,7.0
073240,금호타이어,자동차,3.13,3.0,7.0
073240,금호타이어,자동차,9.83,1.0,7.0
073240,금호타이어,자동차,0.9,4.0,7.0
073240,금호타이어,자동차,9.1,2.0,7.0
073240,금호타이어,자동차,13.15,2.0,7.0
073240,금호타이어,자동차,14.92,2.0,7.0
073240,금호타이어,자동차,-4.37,5.0,7.0
073240,금호타이어,자동차,1.71,3.0,7.0
073240,금호타이어,자동차,7.22,2.0,7.0
073240,금호타이어,자동차,0.06,6.0,7.0
073240,금호타이어,자동차,-9.81,6.0,7.0
073240,금호타이어,자동차,-0.53,5.0,7.0
073240,금호타이어,자동차,9.15,3.0,7.0
073240,금호타이어,자동차,-5.49,4.0,7.0
073240,금호타이어,자동차,6.42,4.0,7.0
073240,금호타이어,자동차,6.25,4.0,7.0
073240,금호타이어,자동차,-21.01,3.0,7.0
073240,금호타이어,자동차,-17.11,5.0,7.0
073240,금호타이어,자동차,-7.47,4.0,7.0
073240,금호타이어,자동차,0.7,3.0,7.0
073240,금호타이어,자동차,0.33,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,29.54,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,23.26,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,19.96,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,11.4,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,14.87,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,-0.89,7.0,7.0
012450,한화에어로스페이스,방산·우주항공,-2.1,7.0,7.0
012450,한화에어로스페이스,방산·우주항공,0.11,7.0,7.0
012450,한화에어로스페이스,방산·우주항공,-0.34,4.0,7.0
012450,한화에어로스페이스,방산·우주항공,-1.38,3.0,7.0
012450,한화에어로스페이스,방산·우주항공,-0.28,4.0,7.0
012450,한화에어로스페이스,방산·우주항공,0.65,4.0,7.0
012450,한화에어로스페이스,방산·우주항공,-1.48,7.0,7.0
012450,한화에어로스페이스,방산·우주항공,0.66,6.0,7.0
012450,한화에어로스페이스,방산·우주항공,3.28,4.0,7.0
012450,한화에어로스페이스,방산·우주항공,0.48,5.0,7.0
012450,한화에어로스페이스,방산·우주항공,1.86,5.0,7.0
012450,한화에어로스페이스,방산·우주항공,4.33,4.0,7.0
012450,한화에어로스페이스,방산·우주항공,5.89,5.0,7.0
012450,한화에어로스페이스,방산·우주항공,-1.52,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,1.42,6.0,7.0
012450,한화에어로스페이스,방산·우주항공,3.27,1.0,7.0
012450,한화에어로스페이스,방산·우주항공,5.92,1.0,7.0
012450,한화에어로스페이스,방산·우주항공,-0.64,5.0,7.0
012450,한화에어로스페이스,방산·우주항공,1.75,3.0,7.0
012450,한화에어로스페이스,방산·우주항공,3.07,3.0,7.0
012450,한화에어로스페이스,방산·우주항공,9.68,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,16.37,1.0,7.0
012450,한화에어로스페이스,방산·우주항공,15.65,1.0,7.0
012450,한화에어로스페이스,방산·우주항공,13.55,2.0,7.0
012450,한화에어로스페이스,방산·우주항공,5.84,2.0,7.0
