종목,종목명,섹터,신호일,진입일,진입가,섹터강도,r1,r2,r3,r5,r7,r10,r15,r20,why1,why2,why3,why5,why7,why10,why15,why20
272210,한화시스템,방산·우주항공,2026-01-13,2026-01-14,86500.0,24.12,9.711,10.0578,8.4393,4.2775,4.0462,2.1965,44.2775,16.5318,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
272210,한화시스템,방산·우주항공,2026-02-03,2026-02-04,124800.0,6.69,-5.4487,-17.2276,-17.2276,-17.2276,-17.2276,-17.2276,-17.2276,-17.2276,기간만료,손절,손절,손절,손절,손절,손절,손절
272210,한화시스템,방산·우주항공,2026-03-03,2026-03-04,176900.0,4.02,-28.2646,-28.2646,-28.2646,-28.2646,-28.2646,-28.2646,-28.2646,-28.2646,손절,손절,손절,손절,손절,손절,손절,손절
272210,한화시스템,방산·우주항공,2026-03-06,2026-03-09,173100.0,10.3,-12.4783,-12.4783,-12.4783,-12.4783,-12.4783,-12.4783,-12.4783,-12.4783,손절,손절,손절,손절,손절,손절,손절,손절
272210,한화시스템,방산·우주항공,2026-06-16,2026-06-17,107000.0,-14.92,-2.7103,-11.7757,-11.7757,-11.7757,-11.7757,-11.7757,-11.7757,-11.7757,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-02-06,2020-02-07,22800.0,-6.43,-0.2193,-1.0965,-1.0965,-1.0965,-1.0965,-1.0965,-1.0965,-1.0965,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2020-04-21,2020-04-22,20800.0,29.54,2.4038,0.9615,4.8077,2.1635,-4.3269,-4.3269,-4.3269,-4.3269,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-04-24,2020-04-27,21800.0,23.26,-2.0642,-2.5229,-8.7156,-8.7156,-8.7156,-8.7156,-8.7156,-8.7156,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-06-02,2020-06-03,22800.0,8.0,-0.6579,-2.4123,0.6579,0.6579,-6.5789,-4.6053,-4.6053,-4.6053,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2020-06-03,2020-06-04,22650.0,9.93,-1.766,1.3245,1.1038,0.2208,-3.9735,-3.9735,-3.9735,-3.9735,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-06-17,2020-06-18,23250.0,14.87,-2.7957,-7.3118,-7.3118,-7.3118,-7.3118,-7.3118,-7.3118,-7.3118,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-07-22,2020-07-23,24650.0,-2.03,-3.2454,-6.6937,-6.6937,-6.6937,-6.6937,-6.6937,-6.6937,-6.6937,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-10-19,2020-10-20,26400.0,-0.77,-1.8939,1.7045,5.303,0.0,-2.6515,-3.9773,-3.9773,-3.9773,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2020-10-21,2020-10-22,26850.0,-2.89,3.5382,0.1862,-1.676,-4.2831,-5.5866,-5.5866,-5.5866,-5.5866,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-10-22,2020-10-23,27800.0,-1.65,-3.2374,-5.036,-5.036,-5.036,-5.036,-5.036,-5.036,-5.036,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2020-12-04,2020-12-07,29400.0,-1.97,0.1701,-2.0408,-2.0408,-0.6803,-3.2313,-3.4014,-5.102,-5.102,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
103140,풍산,방산·우주항공,2021-01-05,2021-01-06,29950.0,5.28,-0.5008,3.8397,5.8431,0.1669,2.6711,1.8364,4.6745,-4.6745,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2021-01-07,2021-01-08,31100.0,6.8,1.9293,-3.0547,-3.537,-1.1254,-0.4823,-0.4823,-0.4823,-0.4823,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2021-01-19,2021-01-20,30500.0,4.98,0.4918,-0.3279,-1.3115,2.7869,-0.4918,-6.3934,-6.3934,-6.3934,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2021-02-16,2021-02-17,33850.0,9.22,2.5111,-1.3294,0.2954,6.0561,4.8744,3.3973,-3.3973,-3.3973,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2021-02-17,2021-02-18,34700.0,5.58,-3.7464,-2.1614,-2.1614,-2.1614,-2.1614,-2.1614,-2.1614,-2.1614,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2021-02-22,2021-02-23,36900.0,3.17,-2.71,-0.4065,-0.4065,-0.4065,-0.4065,-0.4065,-0.4065,-0.4065,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2021-04-15,2021-04-16,36050.0,1.47,-2.6352,-1.9417,-1.5257,-3.4674,1.6644,8.4605,19.0014,21.6366,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2021-04-20,2021-04-21,35500.0,1.79,-0.9859,-1.9718,1.5493,10.7042,10.1408,9.0141,29.1549,17.1831,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2021-04-27,2021-04-28,39300.0,-1.33,-3.8168,-0.5089,-4.5802,-1.5267,9.1603,16.6667,5.8524,3.0534,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2021-05-06,2021-05-07,41650.0,0.2,3.0012,5.1621,15.4862,8.4034,3.7215,-3.0012,-2.7611,-2.7611,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2021-05-11,2021-05-12,48100.0,2.94,-4.6778,-6.1331,-6.1331,-6.1331,-6.1331,-6.1331,-6.1331,-6.1331,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2021-09-13,2021-09-14,37300.0,2.61,-2.681,-0.9383,-4.0214,-6.1662,-6.1662,-6.1662,-6.1662,-6.1662,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2021-10-18,2021-10-19,35400.0,2.12,-0.7062,-3.5311,-4.3785,-3.6723,-4.661,-4.8023,-4.8023,-4.8023,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2022-01-04,2022-01-05,32600.0,8.23,-1.3804,0.0,-0.6135,-0.6135,3.2209,-1.5337,-5.0613,-5.0613,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2022-01-13,2022-01-14,33650.0,9.68,-0.8915,-1.7831,-4.6062,-2.2288,-8.0238,-8.0238,-8.0238,-8.0238,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-01-19,2022-01-20,33400.0,7.61,-1.497,-4.1916,-7.3353,-7.3353,-7.3353,-7.3353,-7.3353,-7.3353,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-02-14,2022-02-15,33300.0,0.66,-3.7538,-5.5556,-5.5556,-5.5556,-5.5556,-5.5556,-5.5556,-5.5556,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-03-02,2022-03-03,33650.0,16.37,-2.3774,4.7548,3.7147,-1.3373,-0.1486,-3.7147,-3.5661,-3.5661,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2022-03-07,2022-03-08,34900.0,15.65,-4.8711,-4.8711,-5.3009,-3.7249,-7.1633,-7.0201,-7.0201,-7.0201,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2022-07-29,2022-08-01,27850.0,1.35,0.3591,-3.0521,-2.3339,-3.2316,-1.2567,0.7181,2.5135,5.7451,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2022-08-30,2022-08-31,30000.0,10.39,1.8333,-1.0,-0.6667,3.8333,-4.3333,-4.3333,-4.3333,-4.3333,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-08-31,2022-09-01,30550.0,10.64,-2.7823,-2.455,3.6007,-4.91,-6.0556,-6.0556,-6.0556,-6.0556,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-09-05,2022-09-06,31650.0,15.33,-1.5798,-8.2148,-9.3207,-9.3207,-9.3207,-9.3207,-9.3207,-9.3207,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2022-11-11,2022-11-14,30200.0,0.6,-1.6556,-0.6623,-0.3311,-1.3245,-2.3179,0.9934,0.9934,2.9801,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2022-12-05,2022-12-06,31550.0,0.05,-4.2789,-3.3281,-1.5848,0.6339,-0.9509,3.3281,5.2298,0.6339,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2022-12-15,2022-12-16,32300.0,4.24,2.7864,0.9288,2.4768,-0.1548,2.7864,4.1796,-1.7028,-1.7028,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2022-12-16,2022-12-19,33200.0,2.88,-1.8072,-0.3012,0.6024,-0.6024,0.0,-0.753,-4.3675,-4.3675,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-02-21,2023-02-22,36150.0,4.37,3.1812,0.4149,-1.3831,2.3513,7.8838,5.2559,1.7981,0.5533,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2023-02-22,2023-02-23,37300.0,6.26,-2.681,-4.4236,-0.8043,4.4236,0.5362,0.8043,-2.5469,-2.5469,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2023-03-02,2023-03-03,38950.0,-0.81,0.1284,-3.7227,-4.4929,-2.3107,-2.3107,-2.3107,-2.3107,-2.3107,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2023-03-09,2023-03-10,37600.0,-0.79,-0.266,2.1277,-0.266,-3.3245,-3.3245,-3.3245,-3.3245,-3.3245,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-04-12,2023-04-13,40600.0,2.87,1.1084,2.7094,7.1429,15.3941,12.069,5.9113,6.7734,3.4483,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2023-04-17,2023-04-18,43500.0,7.29,0.4598,7.7011,5.0575,4.5977,-1.1494,3.2184,-3.4483,-3.4483,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-04-19,2023-04-20,46850.0,13.89,-2.4546,-2.8815,-2.8815,-5.7631,-5.7631,-5.7631,-5.7631,-5.7631,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2023-06-14,2023-06-15,42400.0,1.45,-1.7689,-2.4764,2.8302,3.7736,5.0708,2.2406,-0.8255,-0.8255,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-06-19,2023-06-20,43600.0,13.4,0.6881,0.9174,2.0642,1.0321,-0.5734,-0.2294,-3.555,-3.555,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-09-13,2023-09-14,37350.0,-0.07,-0.4016,-0.5355,-0.8032,-2.008,-5.4886,-5.4886,-5.4886,-5.4886,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2023-12-01,2023-12-04,37300.0,4.87,1.7426,4.9598,4.0214,2.4129,2.681,1.6086,4.6917,4.8257,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2023-12-04,2023-12-05,37950.0,7.33,3.1621,2.2398,1.7128,0.1318,-0.527,-0.9223,1.9763,4.4796,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2023-12-05,2023-12-06,39150.0,4.97,-0.894,-1.4049,-2.4266,-2.1711,-2.9374,-4.47,-1.788,0.6386,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2024-02-22,2024-02-23,42000.0,1.37,1.4286,-0.5952,1.3095,2.8571,2.8571,16.5476,10.4762,15.5952,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2024-03-07,2024-03-08,46400.0,17.15,5.4957,3.4483,-2.3707,-3.0172,4.4181,4.0948,9.6983,14.6552,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2024-03-18,2024-03-19,48450.0,15.7,-0.4128,-1.9608,-0.3096,-0.3096,4.4376,4.0248,10.0103,21.5686,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2024-04-12,2024-04-15,63400.0,9.99,-6.3091,-7.0978,-7.0978,-7.0978,-7.0978,-7.0978,-7.0978,-7.0978,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2024-05-02,2024-05-03,73000.0,9.93,1.5068,2.1918,1.7808,1.6438,6.8493,3.1507,-8.7671,-8.7671,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
103140,풍산,방산·우주항공,2024-06-20,2024-06-21,65700.0,4.81,-2.5875,-0.9132,-4.1096,-4.1096,-4.1096,-4.1096,-4.1096,-4.1096,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2024-06-21,2024-06-24,64000.0,3.9,1.7187,-1.5625,-1.5625,-0.7812,-4.0625,2.3438,8.125,-4.2188,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103140,풍산,방산·우주항공,2024-08-26,2024-08-27,60300.0,-0.46,7.131,3.4826,5.9701,8.126,6.9652,-4.6434,-4.6434,-4.6434,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2024-08-27,2024-08-28,64600.0,0.05,-3.4056,-1.0836,-0.1548,-1.548,-1.0836,-10.9907,-10.9907,-10.9907,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2024-09-27,2024-09-30,62300.0,0.37,0.0,1.9262,8.0257,5.7785,4.1734,5.618,11.7175,9.7913,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2024-10-21,2024-10-22,71000.0,8.34,1.5493,-1.9718,-1.831,-2.1127,-3.662,-7.0423,-7.0423,-7.0423,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2024-12-24,2024-12-26,52300.0,1.85,-2.6769,-5.8317,-5.8317,-5.8317,-5.8317,-5.8317,-5.8317,-5.8317,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2025-02-10,2025-02-11,57000.0,9.46,-5.2632,-1.7544,-0.8772,6.8421,7.8947,3.8596,-1.7544,-1.7544,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2025-02-18,2025-02-19,60800.0,33.12,1.1513,0.0,-1.3158,-1.3158,-7.0724,-7.0724,-7.0724,-7.0724,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-03-07,2025-03-10,66900.0,37.93,-5.0822,-2.6906,-7.3244,-7.3244,-7.3244,-7.3244,-7.3244,-7.3244,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-03-19,2025-03-20,70300.0,15.52,-6.4011,-6.8279,-6.8279,-6.8279,-6.8279,-6.8279,-6.8279,-6.8279,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-04-30,2025-05-02,59700.0,10.84,0.5025,3.3501,2.3451,-1.005,-1.1725,-3.3501,-3.3501,-3.3501,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2025-05-09,2025-05-12,64000.0,20.44,-7.6562,-7.6562,-7.6562,-7.6562,-7.6562,-7.6562,-7.6562,-7.6562,손절,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-06-10,2025-06-11,85200.0,7.36,-2.3474,10.0939,30.2817,28.5211,52.4648,50.5869,45.6573,51.4085,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2025-06-11,2025-06-12,83200.0,16.76,12.7404,33.4135,23.4375,29.9279,74.1587,52.8846,46.0337,54.2067,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2025-06-12,2025-06-13,93800.0,21.26,18.3369,9.4883,16.7377,38.4861,31.7697,40.8316,28.0384,42.8571,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103140,풍산,방산·우주항공,2025-06-13,2025-06-16,111000.0,27.84,-7.4775,-1.3514,-1.3514,-1.3514,-1.3514,-1.3514,-1.3514,-1.3514,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-06-19,2025-06-20,129900.0,34.6,11.5473,-4.8499,-1.2317,1.6936,-0.8468,-6.4665,-6.4665,-6.4665,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103140,풍산,방산·우주항공,2025-07-15,2025-07-16,155600.0,-9.15,7.3265,5.2699,0.7712,0.8997,2.5064,7.455,-15.4884,-15.4884,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
103140,풍산,방산·우주항공,2025-09-12,2025-09-15,128700.0,2.69,3.9627,7.0707,4.1958,-2.0202,1.2432,-3.4965,-3.4965,-3.4965,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈
103140,풍산,방산·우주항공,2025-09-15,2025-09-16,133800.0,1.15,2.9895,0.2242,-3.9611,-5.7549,-5.7549,-5.7549,-5.7549,-5.7549,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-09-16,2025-09-17,137800.0,8.42,-2.6851,-6.7489,-6.7489,-6.7489,-6.7489,-6.7489,-6.7489,-6.7489,기간만료,손절,손절,손절,손절,손절,손절,손절
103140,풍산,방산·우주항공,2025-12-22,2025-12-23,107000.0,-0.95,0.3738,-1.4953,-0.6542,0.1869,5.1402,12.9907,22.1495,11.6822,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
